Index	Dataset	ID	Keywords	Question	Skip	Generated query ID	Query tree height	Query tree max width	Result	True positives	False positives	False negatives	Precision	Recall	Time
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q9	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q10	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q11	2	3	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q12	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q13	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q14	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q15	2	4	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q16	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q17	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q18	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q19	2	2	Wrong answer	0	1	1	0,0000	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q20	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q21	2	1	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q22	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q23	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q24	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q25	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q26	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q27	2	3	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q28	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q29	2	3	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q30	2	3	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q31	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q32	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q33	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q34	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q35	2	4	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q36	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q37	2	4	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q38	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q39	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q40	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q41	2	4	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q42	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q43	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q44	2	4	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q45	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q46	2	3	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q47	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q48	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q49	2	3	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q50	2	4	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q51	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q52	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q53	2	4	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q54	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	163	party, mayor, Paris	To which party does the mayor of Paris belong?	no	c163_q55	2	2	No answer	0	0	1	NaN	0,0000	196224,41
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q0	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q1	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q2	2	1	Correct answer	1	0	0	1,0000	1,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q3	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q4	1	0	Imprecise answer	1	110	0	0,0090	1,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q5	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q6	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q7	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q8	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	164	The pillars of the Earth, author	Who wrote the book The Pillars of the Earth?	no	c164_q9	2	1	No answer	0	0	1	NaN	0,0000	1499094,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q0	1	0	Wrong answer	0	5141	1	0,0000	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q1	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q2	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q3	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q4	1	0	Wrong answer	0	1	1	0,0000	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q5	1	0	Wrong answer	0	1	1	0,0000	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q6	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q7	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q8	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q9	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q10	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q11	2	1	Wrong answer	0	127	1	0,0000	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q12	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q13	1	0	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q14	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q15	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q16	2	1	Wrong answer	0	567	1	0,0000	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q17	1	0	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q18	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q19	1	0	Wrong answer	0	2198	1	0,0000	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q20	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q21	1	0	Wrong answer	0	3261	1	0,0000	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	c165_q22	2	1	No answer	0	0	1	NaN	0,0000	139093,80
local_english_dbpedia_syn	qald-7-train-multilingual.json	166	Mount Everest, height	How high is the Mount Everest?	no	c166_q0	2	1	No answer	0	0	1	NaN	0,0000	8261,20
local_english_dbpedia_syn	qald-7-train-multilingual.json	166	Mount Everest, height	How high is the Mount Everest?	no	c166_q1	2	1	No answer	0	0	1	NaN	0,0000	8261,20
local_english_dbpedia_syn	qald-7-train-multilingual.json	166	Mount Everest, height	How high is the Mount Everest?	no	c166_q2	2	1	No answer	0	0	1	NaN	0,0000	8261,20
local_english_dbpedia_syn	qald-7-train-multilingual.json	166	Mount Everest, height	How high is the Mount Everest?	no	c166_q3	2	1	No answer	0	0	1	NaN	0,0000	8261,20
local_english_dbpedia_syn	qald-7-train-multilingual.json	166	Mount Everest, height	How high is the Mount Everest?	no	c166_q4	2	1	No answer	0	0	1	NaN	0,0000	8261,20
local_english_dbpedia_syn	qald-7-train-multilingual.json	167	doctoral advisor, Albert Einstein	Who was the doctoral supervisor of Albert Einstein?	no	c167_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	923,60
local_english_dbpedia_syn	qald-7-train-multilingual.json	168	Sylvester Stallone, residence	In which city does Sylvester Stallone live?	no	c168_q0	2	1	Imprecise answer	1	1	0	0,5000	1,0000	1683,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	169	Czech republic, currency	What is the currency of the Czech Republic?	no	c169_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	5000,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	169	Czech republic, currency	What is the currency of the Czech Republic?	no	c169_q1	2	1	Correct answer	1	0	0	1,0000	1,0000	5000,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	169	Czech republic, currency	What is the currency of the Czech Republic?	no	c169_q2	2	1	Correct answer	1	0	0	1,0000	1,0000	5000,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	170	Socrates, influence, Aristotle	Did Socrates influence Aristotle?	yes
local_english_dbpedia_syn	qald-7-train-multilingual.json	171	Salt Lake City, time zone	What is the time zone of Salt Lake City?	yes
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q0	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q1	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q2	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q3	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q4	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q5	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q6	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q7	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q8	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q9	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q10	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	172	son, Sonny and Cher	Who is the son of Sonny and Cher?	no	c172_q11	2	2	No answer	0	0	1	NaN	0,0000	41468,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q0	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q1	2	3	Imprecise answer	1	398	0	0,0025	1,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q2	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q3	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q4	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q5	2	4	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q6	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q7	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q8	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q9	2	4	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q10	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q11	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q12	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q13	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q14	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q15	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q16	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q17	1	0	Wrong answer	0	1	1	0,0000	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q18	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q19	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q20	2	1	Wrong answer	0	1	1	0,0000	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q21	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q22	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q23	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q24	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q25	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q26	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q27	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q28	2	4	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q29	2	3	Wrong answer	0	3	1	0,0000	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q30	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q31	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q32	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q33	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q34	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q35	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q36	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q37	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q38	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q39	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q40	2	1	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q41	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q42	2	3	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q43	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q44	2	3	Wrong answer	0	1	1	0,0000	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q45	2	2	No answer	0	0	1	NaN	0,0000	686680,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	173	location, headquarters of the United Nations	In which city are the headquarters of the United Nations?	no	c173_q46	2	2	No answer	0	0	1	NaN	0,0000	686680,00
